Density;f;f0;u;P;u_0;P_0;T;;;;;;
1126.188462;599.8441929;600.8085939;0.281554466;4855.823241;0.281283933;4849.616741;13820935.95;0;;;;0;
1127.795008;607.6722982;608.6292218;0.284848383;4919.694942;0.284577897;4913.489351;13820935.95;0;;;;0;
1129.401553;615.5921304;616.5415782;0.288191408;4984.611311;0.287920995;4978.40714;13820935.95;0;;;;0;
1131.008099;623.605058;624.5470324;0.291584339;5050.590557;0.291314026;5044.388316;13820935.95;0;;;;0;
1132.614645;631.7124716;632.6469757;0.295027985;5117.651196;0.294757797;5111.451389;13820935.95;0;;;;0;
1134.22119;639.9157843;640.842822;0.298523167;5185.812053;0.298253129;5179.615183;13820935.95;0;;;;0;
1135.827736;648.2164324;649.1360081;0.30207072;5255.092274;0.301800858;5248.898838;13820935.95;0;;;;0;
1137.434281;656.615875;657.5279939;0.305671491;5325.511329;0.30540183;5319.32182;13820935.95;0;;;;0;
1139.040827;665.1155951;666.0202631;0.309326342;5397.089021;0.309056906;5390.903928;13820935.95;0;;;;0;
1140.647373;673.7170996;674.6143233;0.313036146;5469.845495;0.312766961;5463.665301;13820935.95;0;;;;0;
1142.253918;682.4219198;683.3117064;0.316801794;5543.801241;0.316532882;5537.626426;13820935.95;0;;;;0;
1143.860464;691.2316116;692.1139691;0.320624187;5618.97711;0.320355572;5612.808147;13820935.95;0;;;;0;
1145.467009;700.1477565;701.0226933;0.324504243;5695.394314;0.32423595;5689.231672;13820935.95;0;;;;0;
1147.073555;709.171961;710.0394864;0.328442897;5773.074443;0.328174947;5766.918585;13820935.95;0;;;;0;
1148.680101;718.3058581;719.1659818;0.332441095;5852.039466;0.332173512;5845.890849;13820935.95;0;;;;0;
1150.286646;727.5511069;728.4038395;0.336499802;5932.31175;0.336232608;5926.170826;13820935.95;0;;;;0;
1151.893192;736.9093935;737.754746;0.34062;6013.914062;0.340353217;6007.781276;13820935.95;0;;;;0;
1153.499737;746.3824314;747.2204155;0.344802685;6096.869583;0.344536335;6090.745376;13820935.95;0;;;;0;
1155.106283;755.9719619;756.8025898;0.349048873;6181.201922;0.348782976;6175.086725;13820935.95;0;;;;0;
1156.712829;765.6797545;766.503039;0.353359595;6266.935119;0.353094173;6260.829361;13820935.95;0;;;;0;
1158.319374;775.5076075;776.323562;0.357735902;6354.093667;0.357470975;6347.997768;13820935.95;0;;;;0;
1159.92592;785.4573486;786.2659871;0.362178863;6442.702516;0.361914451;6436.61689;13820935.95;0;;;;0;
1161.532465;795.5308352;796.3321722;0.366689568;6532.787091;0.366425691;6526.712146;13820935.95;0;;;;0;
1163.139011;805.7299552;806.5240057;0.371269124;6624.373303;0.371005801;6618.309441;13820935.95;0;;;;0;
1164.745557;816.0566271;816.8434068;0.37591866;6717.487566;0.37565591;6711.435179;13820935.95;0;;;;0;
1166.352102;826.5128014;827.2923263;0.380639326;6812.156806;0.380377167;6806.116283;13820935.95;0;;;;0;
1167.958648;837.1004603;837.872747;0.385432293;6908.408481;0.385170744;6902.380203;13820935.95;0;;;;0;
1169.565193;847.8216187;848.5866844;0.390298756;7006.270597;0.390037834;7000.254938;13820935.95;0;;;;0;
1171.171739;858.6783251;859.4361873;0.39523993;7105.771719;0.394979654;7099.769047;13820935.95;0;;;;0;
1172.778285;869.6726616;870.4233384;0.400257058;7206.940995;0.399997443;7200.95167;13820935.95;0;;;;0;
1174.38483;880.8067452;881.5502551;0.405351403;7309.808168;0.405092467;7303.832546;13820935.95;0;;;;0;
1175.991376;892.0827281;892.8190901;0.410524257;7414.403601;0.410266016;7408.442028;13820935.95;0;;;;0;
1177.597921;903.5027986;904.2320321;0.415776935;7520.758287;0.415519405;7514.811106;13820935.95;0;;;;0;
1179.204467;915.0691816;915.7913064;0.421110781;7628.903879;0.420853977;7622.971423;13820935.95;0;;;;0;
1180.811013;926.7841396;927.4991762;0.426527167;7738.872703;0.426271104;7732.955302;13820935.95;0;;;;0;
1182.417558;938.6499736;939.3579425;0.432027492;7850.697785;0.431772186;7844.795761;13820935.95;0;;;;0;
1184.024104;950.6690234;951.3699458;0.437613185;7964.41287;0.43735865;7958.526539;13820935.95;0;;;;0;
1185.630649;962.8436689;963.5375663;0.443285708;8080.052447;0.443031958;8074.182119;13820935.95;0;;;;0;
1187.237195;975.1763307;975.863225;0.449046553;8197.651774;0.448793601;8191.797753;13820935.95;0;;;;0;
1188.84374;987.6694713;988.3493847;0.454897243;8317.246899;0.454645104;8311.409484;13820935.95;0;;;;0;
1190.450286;1000.325596;1000.998551;0.460839337;8438.874694;0.460588024;8433.054178;13820935.95;0;;;;0;
1192.056832;1013.147252;1013.813272;0.46687443;8562.572874;0.466623955;8556.769545;13820935.95;0;;;;0;
1193.663377;1026.137034;1026.796142;0.473004151;8688.380031;0.472754527;8682.594171;13820935.95;0;;;;0;
1195.269923;1039.29758;1039.949799;0.479230166;8816.335661;0.478981406;8810.567547;13820935.95;0;;;;0;
1196.876468;1052.631575;1053.27693;0.485554183;8946.480194;0.485306298;8940.730099;13820935.95;0;;;;0;
1198.483014;1066.141752;1066.780268;0.491977947;9078.855026;0.49173095;9073.12322;13820935.95;0;;;;0;
1200.08956;1079.830893;1080.462594;0.498503245;9213.502554;0.498257147;9207.789299;13820935.95;0;;;;0;
1201.696105;1093.70183;1094.326741;0.505131908;9350.466208;0.50488672;9344.771764;13820935.95;0;;;;0;
1203.302651;1107.757446;1108.375592;0.51186581;9489.790483;0.511621543;9484.115107;13820935.95;0;;;;0;
1204.909196;1122.000675;1122.612083;0.518706871;9631.520983;0.518463537;9625.864927;13820935.95;0;;;;0;
1206.515742;1136.434509;1137.039203;0.525657059;9775.704454;0.525414669;9770.067966;13820935.95;0;;;;0;
1208.122288;1151.06199;1151.659997;0.532718391;9922.388821;0.532476954;9916.772149;13820935.95;0;;;;0;
1209.728833;1165.886219;1166.477565;0.539892934;10071.62324;0.539652462;10066.02662;13820935.95;0;;;;0;
1211.335379;1180.910355;1181.495068;0.547182809;10223.45811;0.546943312;10217.8818;13820935.95;0;;;;0;
1212.941924;1196.137616;1196.715722;0.55459019;10377.94518;0.554351677;10372.3894;13820935.95;0;;;;0;
1214.54847;1211.57128;1212.142807;0.562117306;10535.1375;0.561879788;10529.6025;13820935.95;0;;;;0;
1216.155016;1227.214689;1227.779665;0.569766448;10695.08957;0.569529935;10689.57557;13820935.95;0;;;;0;
1217.761561;1243.071249;1243.6297;0.577539963;10857.8573;0.577304464;10852.36455;13820935.95;0;;;;0;
1219.368107;1259.144429;1259.696385;0.585440263;11023.49812;0.585205788;11018.02684;13820935.95;0;;;;0;
1220.974652;1275.437769;1275.983258;0.593469822;11192.071;0.593236382;11186.62144;13820935.95;0;;;;0;
1222.581198;1291.954877;1292.493928;0.601631183;11363.63653;0.601398786;11358.2089;13820935.95;0;;;;0;
1224.187744;1308.699432;1309.232073;0.609926956;11538.25694;0.609695612;11532.85148;13820935.95;0;;;;0;
1225.794289;1325.675186;1326.201447;0.618359823;11715.99618;0.618129542;11710.61312;13820935.95;0;;;;0;
1227.400835;1342.885966;1343.405877;0.626932539;11896.91998;0.626703331;11891.55956;13820935.95;0;;;;0;
1229.00738;1360.335678;1360.849268;0.635647935;12081.09591;0.635419809;12075.75835;13820935.95;0;;;;0;
1230.613926;1378.028305;1378.535605;0.644508923;12268.59344;0.644281888;12263.27898;13820935.95;0;;;;0;
1232.220472;1395.967913;1396.468952;0.653518492;12459.48398;0.653292558;12454.19286;13820935.95;0;;;;0;
1233.827017;1414.158652;1414.653461;0.662679719;12653.84101;0.662454896;12648.57346;13820935.95;0;;;;0;
1235.433563;1432.604756;1433.093366;0.671995765;12851.74009;0.671772063;12846.49634;13820935.95;0;;;;0;
1237.040108;1451.31055;1451.792992;0.681469884;13053.25894;0.681247312;13048.03924;13820935.95;0;;;;0;
1238.646654;1470.280449;1470.756755;0.691105419;13258.47755;0.690883988;13253.28214;13820935.95;0;;;;0;
1240.2532;1489.518964;1489.989164;0.700905813;13467.47823;0.700685532;13462.30735;13820935.95;0;;;;0;
1241.859745;1509.030698;1509.494826;0.710874605;13680.34568;0.710655485;13675.19958;13820935.95;0;;;;0;
1243.466291;1528.820358;1529.278445;0.721015437;13897.1671;0.720797488;13892.04603;13820935.95;0;;;;0;
1245.072836;1548.892751;1549.344829;0.731332058;14118.03223;0.73111529;14112.93644;13820935.95;0;;;;0;
1246.679382;1569.252788;1569.698891;0.741828326;14343.03349;0.741612749;14337.96324;13820935.95;0;;;;0;
1248.285928;1589.90549;1590.345651;0.75250821;14572.26604;0.752293835;14567.22158;13820935.95;0;;;;0;
1249.892473;1610.855988;1611.29024;0.763375798;14805.82785;0.763162636;14800.80945;13820935.95;0;;;;0;
1251.499019;1632.10953;1632.537907;0.774435298;15043.81985;0.774223359;15038.82778;13820935.95;0;;;;0;
1253.105564;1653.671479;1654.094014;0.785691041;15286.34599;0.785480336;15281.38051;13820935.95;0;;;;0;
1254.71211;1675.547322;1675.96405;0.797147487;15533.51334;0.796938027;15528.57472;13820935.95;0;;;;0;
1256.318655;1697.742668;1698.153624;0.80880923;15785.43221;0.808601025;15780.52072;13820935.95;0;;;;0;
1257.925201;1720.263259;1720.668477;0.820680998;16042.21625;0.820474061;16037.33218;13820935.95;0;;;;0;
1259.531747;1743.114966;1743.514482;0.832767662;16303.98255;0.832562004;16299.12618;13820935.95;0;;;;0;
1261.138292;1766.303799;1766.697648;0.845074239;16570.85179;0.844869872;16566.02341;13820935.95;0;;;;0;
1262.744838;1789.835908;1790.224125;0.857605897;16842.94832;0.857402832;16838.14821;13820935.95;0;;;;0;
1264.351383;1813.717587;1814.100209;0.870367957;17120.40029;0.870166207;17115.62875;13820935.95;0;;;;0;
1265.957929;1837.955281;1838.332344;0.883365904;17403.3398;0.883165479;17398.59712;13820935.95;0;;;;0;
1267.564475;1862.555587;1862.927129;0.896605384;17691.90299;0.896406297;17687.18946;13820935.95;0;;;;0;
1269.17102;1887.525262;1887.89132;0.910092217;17986.23021;0.90989448;17981.54615;13820935.95;0;;;;0;
1270.777566;1912.871226;1913.231837;0.9238324;18286.46614;0.923636024;18281.81184;13820935.95;0;;;;0;
1272.384111;1938.600567;1938.955768;0.937832108;18592.75995;0.937637107;18588.13571;13820935.95;0;;;;0;
1273.990657;1964.720546;1965.070376;0.952097707;18905.26541;0.951904093;18900.67155;13820935.95;0;;;;0;
1275.597203;1991.238603;1991.583101;0.966635757;19224.14108;0.966443541;19219.5779;13820935.95;0;;;;0;
1277.203748;2018.162362;2018.501566;0.981453015;19549.55047;0.981262211;19545.01829;13820935.95;0;;;;0;
1278.810294;2045.499637;2045.833586;0.996556448;19881.66217;0.996367067;19877.16129;13820935.95;0;;;;0;
1280.416839;2073.258437;2073.587171;1.011953234;20220.65005;1.011765289;20216.18078;13820935.95;0;;;;0;
1282.023385;2101.446971;2101.770531;1.02765077;20566.69341;1.027464273;20562.25606;13820935.95;0;;;;0;
1283.629931;2130.07366;2130.392084;1.043656683;20919.97719;1.043471646;20915.57208;13820935.95;0;;;;0;
1285.236476;2159.147134;2159.460464;1.059978831;21280.69213;1.059795268;21276.31956;13820935.95;0;;;;0;
1286.843022;2188.676246;2188.984523;1.076625318;21649.03499;1.076443239;21644.69528;13820935.95;0;;;;0;
1288.449567;2218.670078;2218.973341;1.093604493;22025.20873;1.093423911;22020.90218;13820935.95;0;;;;0;
1290.056113;2249.137942;2249.436235;1.110924968;22409.42273;1.110745895;22405.14964;13820935.95;0;;;;0;
1291.662659;2280.089395;2280.38276;1.128595618;22801.893;1.128418065;22797.65369;13820935.95;0;;;;0;
1293.269204;2311.534244;2311.822721;1.146625596;23202.84243;1.146449575;23198.63719;13820935.95;0;;;;0;
1294.87575;2343.482549;2343.766182;1.165024338;23612.50099;1.16484986;23608.33011;13820935.95;0;;;;0;
1296.482295;2375.944638;2376.22347;1.183801575;24031.10599;1.183628652;24026.96977;13820935.95;0;;;;0;
1298.088841;2408.931112;2409.205185;1.202967341;24458.90235;1.202795983;24454.80107;13820935.95;0;;;;0;
1299.695387;2442.452852;2442.72221;1.222531985;24896.14283;1.222362204;24892.07677;13820935.95;0;;;;0;
1301.301932;2476.52103;2476.785718;1.242506183;25343.08834;1.242337988;25339.05778;13820935.95;0;;;;0;
1302.908478;2511.14712;2511.40718;1.262900944;25800.00819;1.262734345;25796.0134;13820935.95;0;;;;0;
1304.515023;2546.342902;2546.59838;1.283727628;26267.18043;1.283562635;26263.22167;13820935.95;0;;;;0;
1306.121569;2582.120477;2582.371416;1.304997952;26744.89214;1.304834576;26740.96966;13820935.95;0;;;;0;
1307.728115;2618.492274;2618.738719;1.32672401;27233.43974;1.326562258;27229.55379;13820935.95;0;;;;0;
1309.33466;2655.471062;2655.713058;1.348918279;27733.12937;1.34875816;27729.28019;13820935.95;0;;;;0;
1310.941206;2693.069959;2693.307553;1.371593638;28244.2772;1.37143516;28240.46503;13820935.95;0;;;;0;
1312.547751;2731.302448;2731.535684;1.394763378;28767.20986;1.39460655;28763.4349;13820935.95;0;;;;0;
1314.154297;2770.182382;2770.411306;1.418441222;29302.26475;1.418286051;29298.52723;13820935.95;0;;;;0;
1315.760843;2809.724001;2809.948659;1.442641339;29849.79052;1.442487831;29846.09064;13820935.95;0;;;;0;
1317.367388;2849.941943;2850.16238;1.467378359;30410.14747;1.467226521;30406.48541;13820935.95;0;;;;0;
1318.973934;2890.851257;2891.06752;1.492667392;30983.70797;1.49251723;30980.08392;13820935.95;0;;;;0;
1320.580479;2932.467415;2932.679551;1.518524046;31570.85697;1.518375565;31567.27109;13820935.95;0;;;;0;
1322.187025;2974.80633;2975.014384;1.544964447;32171.99246;1.544817651;32168.44492;13820935.95;0;;;;0;
1323.793571;3017.884366;3018.088386;1.572005256;32787.526;1.571860151;32784.01694;13820935.95;0;;;;0;
1325.400116;3061.718357;3061.918389;1.599663694;33417.88326;1.599520283;33414.41281;13820935.95;0;;;;0;
1327.006662;3106.325619;3106.521711;1.627957563;34063.50457;1.62781585;34060.07286;13820935.95;0;;;;0;
1328.613207;3151.72397;3151.916168;1.656905267;34724.84555;1.656765254;34721.45269;13820935.95;0;;;;0;
1330.219753;3197.931745;3198.120096;1.686525838;35402.37767;1.686387528;35399.02376;13820935.95;0;;;;0;
1331.826298;3244.967813;3245.152365;1.716838963;36096.58899;1.716702358;36093.2741;13820935.95;0;;;;0;
1333.432844;3292.851599;3293.032398;1.747865009;36807.98478;1.747730109;36804.70899;13820935.95;0;;;;0;
1335.03939;3341.603098;3341.780192;1.779625051;37537.08827;1.779491857;37533.85165;13820935.95;0;;;;0;
1336.645935;3391.242898;3391.416334;1.812140903;38284.44142;1.812009415;38281.24401;13820935.95;0;;;;0;
1338.252481;3441.792203;3441.962028;1.845435149;39050.60571;1.845305367;39047.44756;13820935.95;0;;;;0;
1339.859026;3493.27285;3493.439111;1.879531176;39836.16299;1.879403098;39833.04411;13820935.95;0;;;;0;
1341.465572;3545.707334;3545.870078;1.914453206;40641.71636;1.914326831;40638.63676;13820935.95;0;;;;0;
1343.072118;3599.118833;3599.278107;1.950226337;41467.89108;1.950101663;41464.85076;13820935.95;0;;;;0;
1344.678663;3653.531229;3653.687081;1.986876577;42315.3356;1.986753602;42312.33455;13820935.95;0;;;;0;
1346.285209;3708.969138;3709.121614;2.024430888;43184.72255;2.024309608;43181.76075;13820935.95;0;;;;0;
1347.891754;3765.457935;3765.607082;2.062917224;44076.74985;2.062797635;44073.82725;13820935.95;0;;;;0;
1349.4983;3823.02378;3823.169645;2.102364578;44992.14181;2.102246677;44989.25837;13820935.95;0;;;;0;
1351.104846;3881.693652;3881.836281;2.14280303;45931.65041;2.142686811;45928.80607;13820935.95;0;;;;0;
1352.711391;3941.495374;3941.634813;2.184263793;46896.05649;2.184149252;46893.25118;13820935.95;0;;;;0;
1354.317937;4002.45765;4002.593946;2.226779268;47886.17111;2.226666399;47883.40474;13820935.95;0;;;;0;
1355.924482;4064.610096;4064.743296;2.270383095;48902.83697;2.270271893;48900.10946;13820935.95;0;;;;0;
1357.531028;4127.983277;4128.113426;2.315110216;49946.92987;2.315000675;49944.24111;13820935.95;0;;;;0;
1359.137574;4192.608741;4192.735885;2.36099693;51019.36027;2.360889041;51016.71014;13820935.95;0;;;;0;
1360.744119;4258.519059;4258.643243;2.408080958;52121.07492;2.407974715;52118.46332;13820935.95;0;;;;0;
1362.350665;4325.747865;4325.869135;2.456401512;53253.05862;2.456296908;53250.4854;13820935.95;0;;;;0;
1363.95721;4394.3299;4394.448301;2.505999364;54416.33599;2.505896391;54413.80102;13820935.95;0;;;;0;
1365.563756;4464.301051;4464.416629;2.556916921;55611.97345;2.55681557;55609.47657;13820935.95;0;;;;0;
1367.170302;4535.698406;4535.811204;2.609198301;56841.08117;2.609098564;56838.62223;13820935.95;0;;;;0;
1368.776847;4608.560291;4608.670355;2.662889422;58104.81526;2.662791289;58102.39409;13820935.95;0;;;;0;
1370.383393;4682.926332;4683.033705;2.718038079;59404.38;2.717941542;59401.99643;13820935.95;0;;;;0;
1371.989938;4758.8375;4758.942227;2.774694044;60741.03019;2.774599093;60738.68404;13820935.95;0;;;;0;
1373.596484;4836.336173;4836.438296;2.83290916;62116.0737;2.832815785;62113.76477;13820935.95;0;;;;0;
1375.20303;4915.466188;4915.565752;2.892737442;63530.87405;2.892645633;63528.60215;13820935.95;0;;;;0;
1376.809575;4996.272911;4996.369959;2.954235186;64986.85323;2.954144933;64984.61816;13820935.95;0;;;;0;
1378.416121;5078.803293;5078.897867;3.01746108;66485.49465;3.017372372;66483.2962;13820935.95;0;;;;0;
1380.022666;5163.105943;5163.198087;3.082476327;68028.34623;3.082389153;68026.18419;13820935.95;0;;;;0;
1381.629212;5249.231199;5249.320955;3.149344772;69617.0237;3.149259121;69614.89785;13820935.95;0;;;;0;
1383.235758;5337.231202;5337.31861;3.21813303;71253.21407;3.218048891;71251.12418;13820935.95;0;;;;0;
1384.842303;5427.159971;5427.245075;3.288910634;72938.67928;3.288827996;72936.62513;13820935.95;0;;;;0;
1386.448849;5519.073493;5519.156333;3.361750182;74675.26013;3.361669033;74673.24148;13820935.95;0;;;;0;
1388.055394;5613.029804;5613.110421;3.436727496;76464.88037;3.436647824;76462.89699;13820935.95;0;;;;0;
1389.66194;5709.089083;5709.167518;3.513921785;78309.55106;3.513843579;78307.6027;13820935.95;0;;;;0;
1391.268486;5807.313746;5807.390039;3.593415831;80211.37519;3.593339079;80209.46161;13820935.95;0;;;;0;
1392.875031;5907.76855;5907.842742;3.675296168;82172.55259;3.675220858;82170.67354;13820935.95;0;;;;0;
1394.481577;6010.520699;6010.592829;3.759653288;84195.38509;3.759579407;84193.54033;13820935.95;0;;;;0;
1396.088122;6115.639953;6115.71006;3.846581847;86282.28208;3.846509384;86280.47135;13820935.95;0;;;;0;
1397.694668;6223.19875;6223.266874;3.936180896;88435.76633;3.936109838;88433.98938;13820935.95;0;;;;0;
1399.301213;6333.27233;6333.338509;4.028554112;90658.48021;4.028484448;90656.73678;13820935.95;0;;;;0;
1400.907759;6445.938865;6446.003137;4.123810057;92953.19233;4.123741773;92951.48216;13820935.95;0;;;;0;
1402.514305;6561.279598;6561.342002;4.222062442;95322.80453;4.221995526;95321.12737;13820935.95;0;;;;0;
1404.12085;6679.37899;6679.439563;4.323430419;97770.35941;4.323364859;97768.71498;13820935.95;0;;;;0;
1405.727396;6800.324875;6800.383654;4.428038881;100299.0482;4.427974665;100297.4363;13820935.95;0;;;;0;
1407.333941;6924.208621;6924.265644;4.536018791;102912.2195;4.535955906;102910.6398;13820935.95;0;;;;0;
1408.940487;7051.125306;7051.180609;4.647507523;105613.388;4.647445957;105611.8402;13820935.95;0;;;;0;
1410.547033;7181.173895;7181.227514;4.762649233;108406.2443;4.762588973;108404.7282;13820935.95;0;;;;0;
1412.153578;7314.457439;7314.50941;4.881595255;111294.6652;4.881536289;111293.1805;13820935.95;0;;;;0;
1413.760124;7451.083274;7451.133633;5.004504517;114282.7248;5.004446832;114281.2713;13820935.95;0;;;;0;
1415.366669;7591.16324;7591.212022;5.131543991;117374.7061;5.131487573;117373.2834;13820935.95;0;;;;0;
1416.973215;7734.81391;7734.86115;5.262889171;120575.1136;5.262834009;120573.7215;13820935.95;0;;;;0;
1418.579761;7882.15683;7882.202562;5.398724589;123888.6869;5.398670669;123887.3251;13820935.95;0;;;;0;
1420.186306;8033.318778;8033.363037;5.539244358;127320.4146;5.539191667;127319.0828;13820935.95;0;;;;0;
1421.792852;8188.432039;8188.474859;5.684652761;130875.5504;5.684601286;130874.2484;13820935.95;0;;;;0;
1423.399397;8347.634691;8347.676104;5.835164881;134559.6292;5.835114609;134558.3565;13820935.95;0;;;;0;
1425.005943;8511.070912;8511.110952;5.99100727;138378.4846;5.990958187;138377.2411;13820935.95;0;;;;0;
1426.612489;8678.891314;8678.930014;6.152418674;142338.2683;6.152370765;142337.0536;13820935.95;0;;;;0;
1428.219034;8851.253282;8851.290674;6.319650805;146445.4702;6.319604057;146444.284;13820935.95;0;;;;0;
1429.82558;9028.321349;9028.357464;6.492969173;150706.9404;6.492923571;150705.7824;13820935.95;0;;;;0;
1431.432125;9210.267587;9210.302457;6.672653978;155129.9125;6.672609508;155128.7824;13820935.95;0;;;;0;
1433.038671;9397.272028;9397.305684;6.859001069;159722.029;6.858957716;159720.9264;13820935.95;0;;;;0;
1434.645217;9589.52311;9589.555584;7.052322977;164491.3686;7.052280726;164490.2932;13820935.95;0;;;;0;
1436.251762;9787.218154;9787.249474;7.25295002;169446.475;7.252908856;169445.4265;13820935.95;0;;;;0;
1437.858308;9990.563869;9990.594066;7.461231506;174596.3891;7.461191413;174595.367;13820935.95;0;;;;0;
1439.464853;10199.7769;10199.806;7.677537011;179950.6823;7.677497973;179949.6863;13820935.95;0;;;;0;
1441.071399;10415.0844;10415.11243;7.902257774;185519.4935;7.902219775;185518.5233;13820935.95;0;;;;0;
1442.677945;10636.72465;10636.75165;8.135808193;191313.5686;8.135771217;191312.6237;13820935.95;0;;;;0;
1444.28449;10864.94773;10864.97373;8.378627442;197344.3032;8.378591473;197343.3833;13820935.95;0;;;;0;
1445.891036;11100.01623;11100.04125;8.631181217;203623.7888;8.631146238;203622.8936;13820935.95;0;;;;0;
1447.497581;11342.20599;11342.23005;8.893963629;210164.8629;8.893929624;210163.9919;13820935.95;0;;;;0;
1449.104127;11591.80692;11591.83006;9.167499249;216981.1627;9.167466201;216980.3156;13820935.95;0;;;;0;
1450.710673;11849.12389;11849.14612;9.452345319;224087.1844;9.452313212;224086.3607;13820935.95;0;;;;0;
1452.317218;12114.47763;12114.49899;9.749094161;231498.346;9.749062977;231497.5454;13820935.95;0;;;;0;
1453.923764;12388.20579;12388.2263;10.05837577;239231.0571;10.0583455;239230.2792;13820935.95;0;;;;0;
1455.530309;12670.66395;12670.68364;10.38086067;247302.7934;10.38083128;247302.0377;13820935.95;0;;;;0;
1457.136855;12962.22686;12962.24575;10.71726294;255732.178;10.71723442;255731.4443;13820935.95;0;;;;0;
1458.743401;13263.28962;13263.30773;11.06834361;264539.0709;11.06831595;264538.3586;13820935.95;0;;;;0;
1460.349946;13574.26906;13574.28641;11.43491427;273744.6649;11.43488745;273743.9737;13820935.95;0;;;;0;
1461.956492;13895.60519;13895.62182;11.81784105;283371.5911;11.81781506;283370.9206;13820935.95;0;;;;0;
1463.563037;14227.76278;14227.7787;12.21804895;293444.034;12.21802376;293443.3838;13820935.95;0;;;;0;
1465.169583;14571.23302;14571.24825;12.63652654;303987.8572;12.63650214;303987.2268;13820935.95;0;;;;0;
1466.776128;14926.53536;14926.54993;13.07433116;315030.74;13.07430753;315030.129;13820935.95;0;;;;0;
1468.382674;15294.2195;15294.23343;13.53259454;326602.3283;13.53257166;326601.7364;13820935.95;0;;;;0;
1469.98922;15674.86752;15674.88083;14.01252901;338734.3991;14.01250687;338733.8259;13820935.95;0;;;;0;
1471.595765;16069.09621;16069.10892;14.51543424;351461.0407;14.51541282;351460.4857;13820935.95;0;;;;0;
1473.202311;16477.55957;16477.57169;15.04270474;364818.8511;15.04268403;364818.3139;13820935.95;0;;;;0;
1474.808856;16900.95155;16900.96311;15.59583799;378847.1557;15.59581796;378846.6359;13820935.95;0;;;;0;
1476.415402;17340.00901;17340.02002;16.17644344;393588.247;16.17642408;393587.7442;13820935.95;0;;;;0;
1478.021948;17795.51498;17795.52547;16.78625241;409087.6488;16.7862337;409087.1626;13820935.95;0;;;;0;
1479.628493;18268.30215;18268.31212;17.42712902;425394.4069;17.42711095;425393.9371;13820935.95;0;;;;0;
1481.235039;18759.25669;18759.26617;18.10108222;442561.4112;18.10106478;442560.9573;13820935.95;0;;;;0;
1482.841584;19269.32247;19269.33149;18.81027909;460645.7506;18.81026226;460645.3122;13820935.95;0;;;;0;
1484.44813;19799.50563;19799.51419;19.5570596;479709.1067;19.55704336;479708.6835;13820935.95;0;;;;0;
1486.054676;20350.87954;20350.88766;20.34395289;499818.1899;20.34393725;499817.7817;13820935.95;0;;;;0;
1487.661221;20924.59032;20924.59801;21.17369542;521045.2236;21.17368035;521044.8301;13820935.95;0;;;;0;
1489.267767;21521.86281;21521.8701;22.04925102;543468.4817;22.04923651;543468.1027;13820935.95;0;;;;0;
1490.874312;22144.0072;22144.01408;22.97383332;567172.888;22.97381937;567172.5233;13820935.95;0;;;;0;
1492.480858;22792.4262;22792.43271;23.95093064;592250.6832;23.95091724;592250.3324;13820935.95;0;;;;0;
1494.087404;23468.62311;23468.62926;24.98433383;618802.1695;24.98432097;618801.8327;13820935.95;0;;;;0;
1495.693949;24174.21051;24174.21631;26.07816732;646936.5442;26.07815499;646936.2211;13820935.95;0;;;;0;
1497.300495;24910.92003;24910.9255;27.23692391;676772.8316;27.2369121;676772.522;13820935.95;0;;;;0;
1498.90704;25680.61299;25680.61813;28.46550377;708440.9288;28.46549248;708440.6325;13820935.95;0;;;;0;
1500.513586;26485.2923;26485.29714;29.76925822;742082.7807;29.76924744;742082.4975;13820935.95;0;;;;0;
1502.120132;27327.1156;27327.12016;31.15403897;777853.7021;31.15402869;777853.4318;13820935.95;0;;;;0;
1503.726677;28208.40982;28208.4141;32.62625363;815923.8675;32.62624383;815923.6098;13820935.95;0;;;;0;
1505.333223;29131.6874;29131.69141;34.1929283;856479.9945;34.19291898;856479.7491;13820935.95;0;;;;0;
1506.939768;30099.66435;30099.66811;35.86177847;899727.2479;35.86176961;899727.0145;13820935.95;0;;;;0;
1508.546314;31115.2804;31115.28392;37.64128925;945891.398;37.64128084;945891.1762;13820935.95;0;;;;0;
1510.15286;32181.72148;32181.72477;39.54080652;995221.273;39.54079854;995221.0623;13820935.95;0;;;;0;
1511.759405;33302.44495;33302.44803;41.57064063;1047991.549;41.57063306;1047991.349;13820935.95;0;;;;0;
1513.365951;34481.20783;34481.21071;43.74218458;1104505.935;43.74217741;1104505.746;13820935.95;0;;;;0;
1514.972496;35722.09858;35722.10126;46.06804915;1165100.809;46.06804235;1165100.63;13820935.95;0;;;;0;
1516.579042;37029.57281;37029.57531;48.56221754;1230149.391;48.56221111;1230149.22;13820935.95;0;;;;0;
1518.185588;38408.49364;38408.49597;51.24022301;1300066.525;51.24021692;1300066.363;13820935.95;0;;;;0;
1519.792133;39864.17732;39864.17948;54.11935316;1375314.198;54.1193474;1375314.045;13820935.95;0;;;;0;
1521.398679;41402.44487;41402.44688;57.2188857;1456407.897;57.21888024;1456407.752;13820935.95;0;;;;0;
1523.005224;43029.68079;43029.68265;60.56036105;1543923.971;60.56035588;1543923.834;13820935.95;0;;;;0;
1524.61177;44752.89985;44752.90157;64.16789859;1638508.171;64.16789369;1638508.041;13820935.95;0;;;;0;
1526.218316;46579.82333;46579.82492;68.06856437;1740885.587;68.06855972;1740885.463;13820935.95;0;;;;0;
