Density;f;f0;u;P;u_0;P_0;T;rhoc;6088;;;;
12115.65873;349.3566564;350.368258;0.030736608;23.03759457;0.030556742;19.84680371;513.0075;;;;0.99008849;-0.009960956;-2.930550026
12136.02118;349.9827115;350.990651;0.030754556;23.25522743;0.030574724;20.06484204;513.0075;;;;0.993433176;-0.00658848;-2.919090488
12156.38363;350.6091337;351.6134117;0.030772656;23.47508231;0.030592859;20.28511552;513.0075;;;;0.996777863;-0.003227339;-2.907664846
12176.74608;351.2359261;352.2365433;0.030790915;23.69722159;0.030611153;20.50769791;513.0075;;;;1.000122549;0.000122542;-2.896270561
12197.10853;351.8630918;352.860049;0.030809329;23.92164054;0.030629606;20.73257771;513.0075;;;;1.003467236;0.003461239;-2.884908591
12217.47098;352.4906341;353.4839321;0.030827901;24.14835217;0.030648217;20.95976619;513.0075;;;;1.006811922;0.006788826;-2.873578968
12237.83344;353.1185562;354.1081958;0.030846633;24.37739888;0.030666989;21.18931172;513.0075;;;;1.010156609;0.010105377;-2.862280275
12258.19589;353.7468613;354.7328434;0.030865525;24.60879338;0.030685924;21.42122475;513.0075;;;;1.013501295;0.013410965;-2.851012599
12278.55834;354.3755528;355.3578782;0.030884578;24.84253487;0.03070502;21.65549926;513.0075;;;;1.016845982;0.016705662;-2.839776666
12298.92079;355.0046338;355.9833035;0.030903792;25.07865649;0.030724279;21.89217142;513.0075;;;;1.020190669;0.01998954;-2.828571563
12319.28324;355.6341079;356.6091226;0.030923173;25.31721991;0.030743707;22.1313136;513.0075;;;;1.023535355;0.023262669;-2.817395088
12339.64569;356.2639782;357.2353391;0.030942717;25.5581809;0.030763298;22.37286454;513.0075;;;;1.026880042;0.026525119;-2.806250016
12360.00814;356.8942481;357.8619561;0.030962425;25.80157971;0.030783056;22.61686934;513.0075;;;;1.030224728;0.029776961;-2.795135151
12380.3706;357.5249211;358.4889772;0.030982303;26.04747391;0.030802985;22.86339477;513.0075;;;;1.033569415;0.033018263;-2.78404857
12400.73305;358.1560006;359.1164058;0.031002349;26.2958543;0.030823083;23.11242388;513.0075;;;;1.036914101;0.036249092;-2.772991403
12421.0955;358.7874899;359.7442455;0.031022565;26.54675442;0.030843353;23.36399293;513.0075;;;;1.040258788;0.039469517;-2.761962851
12441.45795;359.4193927;360.3724996;0.031042951;26.80017722;0.030863794;23.61810017;513.0075;;;;1.043603474;0.042679603;-2.750963475
12461.8204;360.0517123;361.0011717;0.031063509;27.05615878;0.030884409;23.8747852;513.0075;;;;1.046948161;0.045879419;-2.739992393
12482.18285;360.6844523;361.6302654;0.031084242;27.31473813;0.0309052;24.13409106;513.0075;;;;1.050292847;0.049069028;-2.729048641
12502.54531;361.3176162;362.2597842;0.031105148;27.57591138;0.030926166;24.39600702;513.0075;;;;1.053637534;0.052248495;-2.718133083
12522.90776;361.9512076;362.8897317;0.031126231;27.83971692;0.03094731;24.66057534;513.0075;;;;1.05698222;0.055417886;-2.707244805
12543.27021;362.5852302;363.5201116;0.031147491;28.10617023;0.030968632;24.92780976;513.0075;;;;1.060326907;0.058577263;-2.696383863
12563.63266;363.2196874;364.1509275;0.031168931;28.37531153;0.030990136;25.19775445;513.0075;;;;1.063671594;0.061726691;-2.685549321
12583.99511;363.8545831;364.7821831;0.031190549;28.64713519;0.031011819;25.47039685;513.0075;;;;1.06701628;0.06486623;-2.674742097
12604.35756;364.4899207;365.413882;0.031212349;28.92168244;0.031033685;25.74578203;513.0075;;;;1.070360967;0.067995944;-2.663961235
12624.72002;365.1257042;366.0460282;0.031234332;29.19899712;0.031055737;26.02395844;513.0075;;;;1.073705653;0.071115893;-2.653205723
12645.08247;365.7619372;366.6786252;0.031256499;29.4790666;0.031077973;26.30490494;513.0075;;;;1.07705034;0.074226138;-2.642476747
12665.44492;366.3986234;367.3116769;0.031278852;29.76196012;0.031100398;26.5887009;513.0075;;;;1.080395026;0.077326739;-2.631772357
12685.80737;367.0357667;367.9451871;0.031301391;30.04765329;0.031123009;26.87531078;513.0075;;;;1.083739713;0.080417757;-2.621094172
12706.16982;367.6733708;368.5791597;0.031324118;30.33618869;0.031145809;27.16478101;513.0075;;;;1.087084399;0.083499249;-2.610441279
12726.53227;368.3114396;369.2135985;0.031347035;30.62761164;0.031168802;27.45716166;513.0075;;;;1.090429086;0.086571275;-2.599812704
12746.89473;368.949977;369.8485074;0.031370143;30.9219352;0.031191987;27.75246274;513.0075;;;;1.093773772;0.089633893;-2.589208676
12767.25718;369.588987;370.4838905;0.031393444;31.21919099;0.031215366;28.0507167;513.0075;;;;1.097118459;0.09268716;-2.578628756
12787.61963;370.2284733;371.1197515;0.031416938;31.51938182;0.031238939;28.35192131;513.0075;;;;1.100463145;0.095731132;-2.568073534
12807.98208;370.8684401;371.7560946;0.031440629;31.82256766;0.031262711;28.65614442;513.0075;;;;1.103807832;0.098765867;-2.557541596
12828.34453;371.5088912;372.3929238;0.031464518;32.12878878;0.031286683;28.96342873;513.0075;;;;1.107152519;0.101791421;-2.547032266
12848.70698;372.1498309;373.0302431;0.031488603;32.43799971;0.031310851;29.27371314;513.0075;;;;1.110497205;0.104807848;-2.536547791
12869.06944;372.7912629;373.6680565;0.031512888;32.75027664;0.031335221;29.58708429;513.0075;;;;1.113841892;0.107815203;-2.526086264
12889.43189;373.4331915;374.3063683;0.031537377;33.06568096;0.031359798;29.90361102;513.0075;;;;1.117186578;0.110813541;-2.515646348
12909.79434;374.0756209;374.9451826;0.031562067;33.38417942;0.031384577;30.22324693;513.0075;;;;1.120531265;0.113802916;-2.505229852
12930.15679;374.7185551;375.5845036;0.031586963;33.70583328;0.031409562;30.54605972;513.0075;;;;1.123875951;0.116783382;-2.49483546
12950.51924;375.3619983;376.2243354;0.031612066;34.03066538;0.031434756;30.87207137;513.0075;;;;1.127220638;0.11975499;-2.48446314
12970.88169;376.0059548;376.8646824;0.031637375;34.35869584;0.031460158;31.20130091;513.0075;;;;1.130565324;0.122717795;-2.474112946
12991.24415;376.6504288;377.5055488;0.031662897;34.68999583;0.031485774;31.53382706;513.0075;;;;1.133910011;0.125671847;-2.46378335
13011.6066;377.2954246;378.1469389;0.031688627;35.02451812;0.031511599;31.86958718;513.0075;;;;1.137254697;0.128617198;-2.453476518
13031.96905;377.9409465;378.788857;0.031714568;35.3623286;0.031537637;32.20865516;513.0075;;;;1.140599384;0.1315539;-2.443191098
13052.3315;378.5869989;379.4313076;0.031740731;35.70354607;0.031563899;32.5511668;513.0075;;;;1.14394407;0.134482002;-2.432924213
13072.69395;379.2335861;380.0742952;0.031767104;36.04804532;0.031590372;32.89696584;513.0075;;;;1.147288757;0.137401556;-2.422680335
13093.0564;379.8807126;380.717824;0.031793695;36.39593555;0.031617064;33.24617725;513.0075;;;;1.150633443;0.140312611;-2.412456886
13113.41886;380.5283828;381.3618986;0.031820512;36.74732181;0.031643984;33.59892094;513.0075;;;;1.15397813;0.143215216;-2.402251522
13133.78131;381.1766013;382.0065236;0.031847546;37.10209755;0.031671122;33.95506312;513.0075;;;;1.157322817;0.146109421;-2.392068049
13154.14376;381.8253726;382.6517035;0.031874801;37.46034409;0.031698483;34.31469395;513.0075;;;;1.160667503;0.148995273;-2.381904803
13174.50621;382.4747011;383.2974428;0.031902285;37.82215355;0.031726074;34.67791815;513.0075;;;;1.16401219;0.151872821;-2.371759892
13194.86866;383.1245916;383.9437463;0.031929997;38.18752134;0.031753895;35.04472382;513.0075;;;;1.167356876;0.154742113;-2.361634179
13215.23111;383.7750487;384.5906187;0.031957935;38.55645304;0.031781944;35.41511077;513.0075;;;;1.170701563;0.157603195;-2.351528212
13235.59357;384.426077;385.2380645;0.031986104;38.92900098;0.031810224;35.78913489;513.0075;;;;1.174046249;0.160456115;-2.341441257
13255.95602;385.0776812;385.8860886;0.032014506;39.30519581;0.031838738;36.16682739;513.0075;;;;1.177390936;0.163300919;-2.331373193
13276.31847;385.7298662;386.5346957;0.032043143;39.68510794;0.031867491;36.54826453;513.0075;;;;1.180735622;0.166137653;-2.321322858
13296.68092;386.3826367;387.1838907;0.032072016;40.06873028;0.03189648;36.93343131;513.0075;;;;1.184080309;0.168966363;-2.31129116
13317.04337;387.0359976;387.8336783;0.032101126;40.45609214;0.031925708;37.32235655;513.0075;;;;1.187424995;0.171787093;-2.301278035
13337.40582;387.6899537;388.4840637;0.03213048;40.84729691;0.031955181;37.71515587;513.0075;;;;1.190769682;0.17459989;-2.291281537
13357.76828;388.3445099;389.1350516;0.032160074;41.24230661;0.031984896;38.11177768;513.0075;;;;1.194114368;0.177404796;-2.281303365
13378.13073;388.9996712;389.7866471;0.03218991;41.64114906;0.032014854;38.51224923;513.0075;;;;1.197459055;0.180201858;-2.271343508
13398.49318;389.6554426;390.4388552;0.032219997;42.04396653;0.032045065;38.91673057;513.0075;;;;1.200803742;0.182991117;-2.261399149
13418.85563;390.3118291;391.091681;0.032250329;42.45068036;0.032075522;39.32512323;513.0075;;;;1.204148428;0.185772618;-2.251472957
13439.21808;390.9688358;391.7451294;0.03228091;42.86135244;0.03210623;39.73749345;513.0075;;;;1.207493115;0.188546404;-2.241564119
13459.58053;391.6264678;392.3992059;0.03231175;43.27613433;0.032137199;40.15401135;513.0075;;;;1.210837801;0.191312518;-2.231669727
13479.94299;392.2847304;393.0539154;0.032342838;43.69488543;0.032168417;40.57450816;513.0075;;;;1.214182488;0.194071001;-2.22179386
13500.30544;392.9436286;393.7092633;0.032374188;44.11779747;0.032199898;40.99919831;513.0075;;;;1.217527174;0.196821895;-2.211932713
13520.66789;393.6031678;394.3652549;0.032405793;44.54479922;0.032231636;41.427995;513.0075;;;;1.220871861;0.199565243;-2.202088679
13541.03034;394.2633531;395.0218954;0.032437661;44.97599754;0.032263639;41.8610142;513.0075;;;;1.224216547;0.202301086;-2.192260015
13561.39279;394.9241902;395.6791903;0.032469793;45.41142395;0.032295907;42.29828745;513.0075;;;;1.227561234;0.205029464;-2.182446738
13581.75524;395.5856841;396.3371449;0.03250219;45.85110782;0.032328442;42.73984135;513.0075;;;;1.23090592;0.207750419;-2.172648925
13602.11769;396.2478405;396.9957648;0.032534855;46.29509094;0.032361246;43.18571812;513.0075;;;;1.234250607;0.21046399;-2.162866372
13622.48015;396.9106648;397.6550553;0.03256779;46.74340326;0.032394322;43.63594637;513.0075;;;;1.237595293;0.213170217;-2.15309915
13642.8426;397.5741625;398.3150223;0.032601;47.19614389;0.032427674;44.09063282;513.0075;;;;1.24093998;0.215869141;-2.143345842
13663.20505;398.2383392;398.9756711;0.03263448;47.6532561;0.032461299;44.54970754;513.0075;;;;1.244284667;0.2185608;-2.133608405
13683.5675;398.9032005;399.6370075;0.032668245;48.11493703;0.03249521;45.0133892;513.0075;;;;1.247629353;0.221245233;-2.123883389
13703.92995;399.5687521;400.2990372;0.032702284;48.58106057;0.032529396;45.48152685;513.0075;;;;1.25097404;0.22392248;-2.114174197
13724.2924;400.2349997;400.9617659;0.032736605;49.05173376;0.032563865;45.95423686;513.0075;;;;1.254318726;0.226592577;-2.104479312
13744.65486;400.9019492;401.6251994;0.032771215;49.52709252;0.032598626;46.4316691;513.0075;;;;1.257663413;0.229255565;-2.094796698
13765.01731;401.5696062;402.2893437;0.032806109;50.00704752;0.032633672;46.91371385;513.0075;;;;1.261008099;0.23191148;-2.085128928
13785.37976;402.2379767;402.9542046;0.032841292;50.49170322;0.032669009;47.40048465;513.0075;;;;1.264352786;0.234560359;-2.075474624
13805.74221;402.9070667;403.619788;0.032876772;50.98117897;0.032704645;47.89211079;513.0075;;;;1.267697472;0.237202241;-2.065832181
13826.10466;403.5768821;404.2861;0.032912541;51.47535677;0.03274057;48.38845174;513.0075;;;;1.271042159;0.239837161;-2.056204666
13846.46711;404.2474288;404.9531466;0.032948611;51.97443612;0.032776799;48.8897274;513.0075;;;;1.274386845;0.242465157;-2.046588935
13866.82957;404.9187131;405.6209341;0.032984983;52.47842506;0.032813331;49.39594129;513.0075;;;;1.277731532;0.245086265;-2.036985608
13887.19202;405.5907411;406.2894684;0.033021654;52.98731183;0.032850164;49.90707202;513.0075;;;;1.281076218;0.24770052;-2.027395658
13907.55447;406.2635189;406.9587559;0.033058634;53.50123739;0.032887308;50.42327428;513.0075;;;;1.284420905;0.250307959;-2.017817186
13927.91692;406.9370529;407.628803;0.033095924;54.02022262;0.032924763;50.94456485;513.0075;;;;1.287765592;0.252908617;-2.00825058
13948.27937;407.6113493;408.2996158;0.03313352;54.54424958;0.032962527;51.47091539;513.0075;;;;1.291110278;0.255502529;-1.998696922
13968.64182;408.2864144;408.9712008;0.033171431;55.07342429;0.033000606;52.00244055;513.0075;;;;1.294454965;0.25808973;-1.989155029
13989.00428;408.9622548;409.6435645;0.033209663;55.60786957;0.033039009;52.53927267;513.0075;;;;1.297799651;0.260670254;-1.97962347
14009.36673;409.6388769;410.3167134;0.033248212;56.14752312;0.03307773;53.08133425;513.0075;;;;1.301144338;0.263244137;-1.970104134
14029.72918;410.3162872;410.9906541;0.033287085;56.6925058;0.033116777;53.62875307;513.0075;;;;1.304489024;0.265811412;-1.96059565
14050.09163;410.9944924;411.6653931;0.033326283;57.24283663;0.03315615;54.18154664;513.0075;;;;1.307833711;0.268372112;-1.951098461
14070.45408;411.6734991;412.3409373;0.033365813;57.7986411;0.033195857;54.73984818;513.0075;;;;1.311178397;0.270926273;-1.941611187
14090.81653;412.3533141;413.0172935;0.033405672;58.35987436;0.033235895;55.30359943;513.0075;;;;1.314523084;0.273473926;-1.932135373
14111.17899;413.0339441;413.6944682;0.033445862;58.92659452;0.033276265;55.87285928;513.0075;;;;1.31786777;0.276015105;-1.922670794
14131.54144;413.715396;414.3724685;0.033486396;59.49899294;0.033316982;56.44783663;513.0075;;;;1.321212457;0.278549843;-1.913215045
14151.90389;414.3976767;415.0513014;0.03352727;60.07703184;0.033358041;57.02848204;513.0075;;;;1.324557143;0.281078172;-1.903769557
14172.26634;415.0807931;415.7309738;0.033568488;60.66076468;0.033399444;57.61484692;513.0075;;;;1.32790183;0.283600125;-1.894334235
14192.62879;415.7647525;416.4114929;0.033610054;61.25027359;0.033441198;58.20701738;513.0075;;;;1.331246517;0.286115734;-1.884908541
14212.99124;416.4495617;417.0928657;0.033651972;61.84561696;0.033483305;58.80505124;513.0075;;;;1.334591203;0.28862503;-1.875492336
14233.3537;417.1352281;417.7750996;0.033694243;62.44684502;0.033525767;59.40899837;513.0075;;;;1.33793589;0.291128045;-1.866085618
14253.71615;417.821759;418.4582018;0.033736874;63.05406789;0.033568592;60.01897377;513.0075;;;;1.341280576;0.293624811;-1.856687471
14274.0786;418.5091615;419.1421797;0.033779863;63.6672633;0.033611775;60.63494439;513.0075;;;;1.344625263;0.296115359;-1.847299036
14294.44105;419.1974431;419.8270406;0.033823216;64.28652535;0.033655324;61.25701019;513.0075;;;;1.347969949;0.298599719;-1.837919663
14314.8035;419.8866113;420.5127921;0.033866946;64.912059;0.033699253;61.88539179;513.0075;;;;1.351314636;0.301077923;-1.828547077
14335.16595;420.5766736;421.1994419;0.03391104;65.5437065;0.033743547;62.5199039;513.0075;;;;1.354659322;0.30355;-1.819184455
14355.52841;421.2676376;421.8869973;0.033955504;66.18156876;0.033788213;63.16065386;513.0075;;;;1.358004009;0.306015981;-1.809831075
14375.89086;421.9595109;422.5754663;0.034000361;66.82597364;0.033833275;63.80799839;513.0075;;;;1.361348695;0.308475896;-1.800482972
14396.25331;422.6523016;423.2648567;0.034045592;67.4766622;0.033878711;64.46164233;513.0075;;;;1.364693382;0.310929775;-1.791144731
14416.61576;423.346017;423.9551761;0.034091207;68.13382124;0.033924533;65.12178439;513.0075;;;;1.368038068;0.313377647;-1.781814461
14436.97821;424.0406654;424.6464328;0.034137222;68.7976676;0.033970758;65.78865848;513.0075;;;;1.371382755;0.315819541;-1.772489928
14457.34066;424.7362547;425.3386346;0.034183624;69.46804205;0.034017371;66.46208275;513.0075;;;;1.374727441;0.318255487;-1.763174201
14477.70312;425.4327929;426.0317897;0.034230431;70.14521991;0.034064391;67.14234881;513.0075;;;;1.378072128;0.320685514;-1.753864284
14498.06557;426.1302883;426.7259063;0.034277631;70.82905331;0.034111806;67.82929108;513.0075;;;;1.381416815;0.32310965;-1.744563035
14518.42802;426.8287489;427.4209925;0.034325243;71.51982742;0.034159635;68.52321386;513.0075;;;;1.384761501;0.325527923;-1.735267407
14538.79047;427.5281833;428.1170569;0.034373265;72.21750922;0.034207875;69.22407326;513.0075;;;;1.388106188;0.327940363;-1.725978696
14559.15292;428.2285996;428.8141077;0.034421695;72.92211806;0.034256525;69.93188474;513.0075;;;;1.391450874;0.330346997;-1.716697468
14579.51537;428.9300064;429.5121536;0.034470556;73.63399773;0.03430561;70.64701733;513.0075;;;;1.394795561;0.332747853;-1.70742006
14599.87783;429.6324124;430.2112031;0.03451983;74.35288438;0.034355108;71.36917466;513.0075;;;;1.398140247;0.335142959;-1.698150769
14620.24028;430.3358261;430.9112649;0.034569532;75.07904;0.034405036;72.09863468;513.0075;;;;1.401484934;0.337532342;-1.688887043
14640.60273;431.0402563;431.6123479;0.03461967;75.81258449;0.034455403;72.83552344;513.0075;;;;1.40482962;0.339916029;-1.679628226
14660.96518;431.7457117;432.3144608;0.034670241;76.55347709;0.034506204;73.5797884;513.0075;;;;1.408174307;0.342294048;-1.670375695
14681.32763;432.4522015;433.0176127;0.034721256;77.30192753;0.034557451;74.33164925;513.0075;;;;1.411518993;0.344666425;-1.661127695
14701.69008;433.1597345;433.7218127;0.03477271;78.05787284;0.03460914;75.09103072;513.0075;;;;1.41486368;0.347033187;-1.651885868
14722.05254;433.8683198;434.4270697;0.034824616;78.82151255;0.034661282;75.8581439;513.0075;;;;1.418208366;0.349394361;-1.642648639
14742.41499;434.5779668;435.1333932;0.034876982;79.59297674;0.034713886;76.63312224;513.0075;;;;1.421553053;0.351749973;-1.633415327
14762.77744;435.2886846;435.8407924;0.034929797;80.37212971;0.03476694;77.41580791;513.0075;;;;1.42489774;0.354100049;-1.624188422
14783.13989;436.0004825;436.5492766;0.034983079;81.1592671;0.034820464;78.20651896;513.0075;;;;1.428242426;0.356444616;-1.614965291
14803.50234;436.7133703;437.2588557;0.035036841;81.95458957;0.034874472;79.005465;513.0075;;;;1.431587113;0.358783698;-1.605744506
14823.86479;437.4273576;437.9695392;0.035091062;82.75780153;0.034928938;79.81231377;513.0075;;;;1.434931799;0.361117321;-1.596530375
14844.22724;438.1424537;438.6813366;0.035145765;83.56927602;0.034983889;80.62746419;513.0075;;;;1.438276486;0.363445512;-1.587319487
14864.5897;438.8586688;439.3942581;0.035200962;84.38918586;0.035039336;81.45109945;513.0075;;;;1.441621172;0.365768294;-1.578110809
14884.95215;439.5760127;440.1083135;0.035256639;85.21737337;0.035095266;82.28303462;513.0075;;;;1.444965859;0.368085694;-1.568907019
14905.3146;440.2944954;440.8235127;0.035312805;86.0539781;0.035151685;83.12341521;513.0075;;;;1.448310545;0.370397736;-1.559707439
14925.67705;441.0141268;441.5398659;0.035369483;86.89936133;0.03520862;83.972627;513.0075;;;;1.451655232;0.372704445;-1.550509026
14946.0395;441.7349176;442.2573838;0.035426663;87.75338882;0.035266058;84.83051465;513.0075;;;;1.454999918;0.375005845;-1.541314175
14966.40195;442.4568777;442.9760762;0.035484349;88.61615158;0.035324004;85.6971665;513.0075;;;;1.458344605;0.37730196;-1.532122812
14986.76441;443.1800178;443.695954;0.035542555;89.48787854;0.035382472;86.57282394;513.0075;;;;1.461689291;0.379592816;-1.522933418
15007.12686;443.9043483;444.4170275;0.035601281;90.36859647;0.035441463;87.45750849;513.0075;;;;1.465033978;0.381878435;-1.513746649
15027.48931;444.6298801;445.1393078;0.035660537;91.25846187;0.035500986;88.35137786;513.0075;;;;1.468378665;0.384158843;-1.504561807
15047.85176;445.3566238;445.8628053;0.03572032;92.15745083;0.035561036;89.25439931;513.0075;;;;1.471723351;0.386434062;-1.495380068
15068.21421;446.0845904;446.5875313;0.03578065;93.06590189;0.035621637;90.16693065;513.0075;;;;1.475068038;0.388704116;-1.486198919
15088.57666;446.813791;447.3134968;0.035841527;93.98384063;0.035682788;91.0889909;513.0075;;;;1.478412724;0.390969029;-1.477019076
15108.93912;447.5442368;448.0407131;0.035902949;94.91123171;0.035744485;92.02053008;513.0075;;;;1.481757411;0.393228823;-1.467841833
15129.30157;448.2759389;448.7691913;0.035964928;95.84829821;0.03580674;92.96178275;513.0075;;;;1.485102097;0.395483522;-1.458665925
15149.66402;449.0089089;449.498943;0.03602748;96.79531106;0.035869573;93.91303102;513.0075;;;;1.488446784;0.397733149;-1.449489682
15170.02647;449.7431584;450.22998;0.036090595;97.75211816;0.035932968;94.87410269;513.0075;;;;1.49179147;0.399977727;-1.440315551
15190.38892;450.4786988;450.9623136;0.03615429;98.71903099;0.035996948;95.8453216;513.0075;;;;1.495136157;0.402217278;-1.43114151
15210.75137;451.2155423;451.6959561;0.036218562;99.6959943;0.036061504;96.8266213;513.0075;;;;1.498480843;0.404451824;-1.421969056
15231.11383;451.9537003;452.430919;0.036283429;100.6833336;0.036126659;97.81834258;513.0075;;;;1.50182553;0.406681388;-1.412796114
15251.47628;452.6931855;453.1672149;0.036348899;101.681187;0.03619242;98.82062474;513.0075;;;;1.505170216;0.408905992;-1.403622414
15271.83873;453.4340097;453.9048558;0.036414963;102.6894389;0.036258777;99.83333318;513.0075;;;;1.508514903;0.411125659;-1.394450011
15292.20118;454.1761855;454.6438543;0.036481641;103.7084122;0.036325749;100.856804;513.0075;;;;1.51185959;0.413340409;-1.385276952
15312.56363;454.9197252;455.3842226;0.036548936;104.7381901;0.036393341;101.8911205;513.0075;;;;1.515204276;0.415550266;-1.376103502
15332.92608;455.6646417;456.1259739;0.036616867;105.7790801;0.036461571;102.9366001;513.0075;;;;1.518548963;0.417755249;-1.366927953
15353.28854;456.4109478;456.8691208;0.036685417;106.8308461;0.036530421;103.9929802;513.0075;;;;1.521893649;0.419955381;-1.357753399
15373.65099;457.1586561;457.6136761;0.036754609;107.8938706;0.036599916;105.06066;513.0075;;;;1.525238336;0.422150684;-1.348577507
15394.01344;457.9077801;458.3596533;0.036824455;108.9683726;0.036670068;106.1398681;513.0075;;;;1.528583022;0.424341177;-1.339399432
15414.37589;458.658333;459.1070656;0.03689496;110.0544477;0.036740882;107.2306929;513.0075;;;;1.531927709;0.426526883;-1.33021942
15434.73834;459.4103282;459.8559266;0.036966114;111.1519676;0.036812345;108.3329868;513.0075;;;;1.535272395;0.428707822;-1.321039574
15455.10079;460.163779;460.6062494;0.037037948;112.2614351;0.036884491;109.4472795;513.0075;;;;1.538617082;0.430884014;-1.311856732
15475.46325;460.9186997;461.3580486;0.037110464;113.3829272;0.036957323;110.5736422;513.0075;;;;1.541961768;0.433055481;-1.302671332
15495.8257;461.6751037;462.1113374;0.037183657;114.516357;0.037030831;111.7119713;513.0075;;;;1.545306455;0.435222243;-1.293485138
15516.18815;462.4330053;462.8661304;0.037257555;115.6622267;0.037105049;112.8627924;513.0075;;;;1.548651141;0.437384321;-1.284295145
15536.5506;463.1924187;463.6224417;0.037332152;116.82045;0.037179968;114.0260049;513.0075;;;;1.551995828;0.439541734;-1.27510313
15556.91305;463.9533585;464.3802859;0.037407475;117.991475;0.037255615;115.2020751;513.0075;;;;1.555340515;0.441694502;-1.265906633
15577.2755;464.7158393;465.1396778;0.037483508;119.1750954;0.037331974;116.3907699;513.0075;;;;1.558685201;0.443842646;-1.256708369
15597.63796;465.4798757;465.9006319;0.037560263;120.3715117;0.037409057;117.5922936;513.0075;;;;1.562029888;0.445986185;-1.247507842
15618.00041;466.2454826;466.6631633;0.037637782;121.5814126;0.037486907;118.8073708;513.0075;;;;1.565374574;0.44812514;-1.238300884
15638.36286;467.0126757;467.4272875;0.037716032;122.8043145;0.03756549;120.0354725;513.0075;;;;1.568719261;0.450259529;-1.229092299
15658.72531;467.7814695;468.1930194;0.037795043;124.0407203;0.037644836;121.2771243;513.0075;;;;1.572063947;0.452389372;-1.219879395
15679.08776;468.5518804;468.9603751;0.03787483;125.2909102;0.037724962;122.5326134;513.0075;;;;1.575408634;0.454514689;-1.210661228
15699.45021;469.3239235;469.72937;0.037955383;126.5547212;0.037805854;123.801754;513.0075;;;;1.57875332;0.456635498;-1.201440131
15719.81267;470.0976152;470.5000204;0.038036742;127.8328506;0.037887557;125.0852771;513.0075;;;;1.582098007;0.458751819;-1.192212167
15740.17512;470.8729715;471.2723424;0.038118882;129.1249041;0.037970041;126.3827499;513.0075;;;;1.585442693;0.46086367;-1.182981337
15760.53757;471.6500084;472.0463521;0.03820183;130.4313684;0.038053336;127.694678;513.0075;;;;1.58878738;0.462971071;-1.173745296
15780.90002;472.428743;472.8220665;0.038285613;131.7526809;0.038137469;129.0215165;513.0075;;;;1.592132066;0.46507404;-1.164502144
15801.26247;473.2091918;473.5995024;0.038370213;133.0886211;0.038222422;130.3630164;513.0075;;;;1.595476753;0.467172596;-1.155254609
15821.62492;473.9913719;474.3786766;0.038455649;134.4394808;0.038308211;131.7194748;513.0075;;;;1.598821439;0.469266758;-1.146001829
15841.98738;474.7753002;475.1596064;0.038541941;135.8056346;0.03839486;133.0912791;513.0075;;;;1.602166126;0.471356542;-1.13674243
15862.34983;475.5609946;475.9423095;0.038629106;137.1873993;0.038482386;134.4787518;513.0075;;;;1.605510813;0.473441969;-1.127475496
15882.71228;476.3484727;476.7268037;0.038717128;138.584532;0.038570769;135.8816204;513.0075;;;;1.608855499;0.475523056;-1.118203854
15903.07473;477.1377519;477.5131064;0.038806036;139.9975434;0.038660041;137.3004153;513.0075;;;;1.612200186;0.477599821;-1.108925314
15923.43718;477.9288509;478.3012363;0.038895854;141.4268386;0.038750226;138.7355534;513.0075;;;;1.615544872;0.479672282;-1.099638464
15943.79963;478.7217879;479.0912117;0.038986572;142.8723;0.038841313;140.1868951;513.0075;;;;1.618889559;0.481740457;-1.090345312
15964.16209;479.5165815;479.8830513;0.039078214;144.3343536;0.038933326;141.6548791;513.0075;;;;1.622234245;0.483804363;-1.081044357
15984.52454;480.3132507;480.676774;0.039170786;145.8131426;0.039026273;143.1396429;513.0075;;;;1.625578932;0.485864018;-1.071735947
16004.88699;481.1118145;481.472399;0.039264314;147.309089;0.039120177;144.6416194;513.0075;;;;1.628923618;0.48791944;-1.062418701
16025.24944;481.9122925;482.2699459;0.039358796;148.8222297;0.039215039;146.1608329;513.0075;;;;1.632268305;0.489970646;-1.053093671
16045.61189;482.7147041;483.0694342;0.039454235;150.3526302;0.039310858;147.6973378;513.0075;;;;1.635612991;0.492017652;-1.043761712
16065.97434;483.5190692;483.8708837;0.039550675;151.9010592;0.039407683;149.2519355;513.0075;;;;1.638957678;0.494060478;-1.034419433
16086.33679;484.3254084;484.6743151;0.03964812;153.4675985;0.039505514;150.8246963;513.0075;;;;1.642302364;0.496099138;-1.02506768
16106.69925;485.1337419;485.4797488;0.039746569;155.052298;0.039604353;152.4156576;513.0075;;;;1.645647051;0.498133651;-1.015707468
16127.0617;485.9440906;486.2872055;0.039846049;156.6556074;0.039704225;154.0252806;513.0075;;;;1.648991738;0.500164033;-1.006337463
16147.42415;486.7564755;487.0967066;0.039946569;158.2777238;0.039805139;155.653757;513.0075;;;;1.652336424;0.502190301;-0.996957855
16167.7866;487.570918;487.9082732;0.040048152;159.9190629;0.039907119;157.3015108;513.0075;;;;1.655681111;0.504212471;-0.987567597
16188.14905;488.3874398;488.7219274;0.040150801;161.5797097;0.040010167;158.9686152;513.0075;;;;1.659025797;0.506230561;-0.978167566
16208.5115;489.2060628;489.5376908;0.040254539;163.260103;0.040114307;160.6555191;513.0075;;;;1.662370484;0.508244586;-0.968756651
16228.87396;490.0268095;490.3555861;0.040359372;164.9603465;0.040219543;162.3623139;513.0075;;;;1.66571517;0.510254563;-0.959335647
